Year,NAICS 111: Crop Production	,NAICS 112: Animal Production	,"NAICS 114: Fishing, Hunting and Trapping	",NAICS 115: Agriculture & Forestry Support Activity	,NAICS 211: Oil and Gas Extraction	,NAICS 212: Mining (except Oil and Gas)	,NAICS 213: Support Activities for Mining	,NAICS 221: Utilities	,NAICS 236: Construction of Buildings	,NAICS 237: Heavy and Civil Engineering Construction	,NAICS 238: Specialty Trade Contractors	,NAICS 311: Food Manufacturing	,NAICS 312: Beverage & Tobacco Product Manufacturing	,NAICS 313: Textile Mills	,NAICS 314: Textile Product Mills	,NAICS 315: Apparel Manufacturing	,NAICS 316: Leather and Allied Product Manufacturing	,NAICS 321: Wood Product Manufacturing	,NAICS 322: Paper Manufacturing	,NAICS 323: Printing and Related Support Activities	,NAICS 324: Petroleum & Coal Products Manufacturing	,NAICS 325: Chemical Manufacturing	,NAICS 326: Plastics & Rubber Products Manufacturing	,NAICS 327: Nonmetallic Mineral Product Mfg	,NAICS 331: Primary Metal Manufacturing	,NAICS 332: Fabricated Metal Product Manufacturing	,NAICS 333: Machinery Manufacturing	,NAICS 334: Computer and Electronic Product Mfg	,NAICS 335: Electrical Equipment and Appliances	,NAICS 336: Transportation Equipment Manufacturing	,NAICS 337: Furniture and Related Product Mfg	,NAICS 339: Miscellaneous Manufacturing	,"NAICS 423: Merchant Wholesalers, Durable Goods	","NAICS 424: Merchant Wholesalers, Nondurable Goods	",NAICS 425: Electronic Markets and Agents/Brokers	,NAICS 441: Motor Vehicle and Parts Dealers	,NAICS 442: Furniture and Home Furnishings Stores	,NAICS 443: Electronics and Appliance Stores	,NAICS 444: Building Material & Garden Supply Stores	,NAICS 445: Food and Beverage Stores	,NAICS 446: Health and Personal Care Stores	,NAICS 447: Gasoline Stations	,NAICS 448: Clothing and Clothing Accessories Stores	,NAICS 451: Sporting Goods/Hobby/Book/Music Stores	,NAICS 452: General Merchandise Stores	,NAICS 453: Miscellaneous Store Retailers	,NAICS 454: Nonstore Retailers	,NAICS 481: Air Transportation	,NAICS 482: Rail Transportation	,NAICS 483: Water Transportation	,NAICS 484: Truck Transportation	,NAICS 485: Transit and Ground Passenger Transport	,NAICS 486: Pipeline Transportation	,NAICS 487: Scenic and Sightseeing Transportation	,NAICS 488: Support Activities for Transportation	,NAICS 491: Postal Service	,NAICS 492: Couriers and Messengers	,NAICS 493: Warehousing and Storage	,NAICS 511: Publishing Industries	,NAICS 512: Motion Picture & Sound Recording Ind	,NAICS 515: Broadcasting (except Internet)	,NAICS 516: Internet Publishing and Broadcasting	,NAICS 517: Telecommunications	,"NAICS 518: ISPs, Search Portals, & Data Processing	",NAICS 519: Other Information Services	,NAICS 522: Credit Intermediation & Related Activity	,NAICS 523: Financial Investment & Related Activity	,NAICS 524: Insurance Carriers & Related Activities	,"NAICS 525: Funds, Trusts & Other Financial Vehicles	",NAICS 531: Real Estate	,NAICS 532: Rental and Leasing Services	,"NAICS 533: Lessors, Nonfinancial Intangible Assets	",NAICS 541: Professional and Technical Services	,NAICS 551: Management of Companies and Enterprises	,NAICS 561: Administrative and Support Services	,NAICS 562: Waste Management and Remediation Service	,NAICS 611: Educational Services	,NAICS 621: Ambulatory Health Care Services	,NAICS 622: Hospitals	,NAICS 623: Nursing and Residential Care Facilities	,NAICS 624: Social Assistance	,NAICS 711: Performing Arts and Spectator Sports	,"NAICS 712: Museums, Parks and Historical Sites	","NAICS 713: Amusement, Gambling & Recreation Ind	",NAICS 721: Accommodation	,NAICS 722: Food Services and Drinking Places	,NAICS 811: Repair and Maintenance	,NAICS 812: Personal and Laundry Services	,NAICS 813: Membership Organizations & Associations	,NAICS 814: Private Households	,Federal Government	,State Government	,Local Government	
“key”: 2000,-6.5815372136255E-06,-2.87221937454018E-06,0,-8.42272087185692E-06,6.91587480796442E-06,3.70801607924997E-05,1.0003021369037E-06,0.001329543869245,-0.000883021892355,8.94330277479601E-05,-0.002760099571139,-0.001467178929577,2.15251594401667E-05,8.4097876241585E-05,-0.000257705985194,-0.005629604154831,-0.000157346798064,-9.35700003021831E-05,-0.000346858139071,-0.000682327488031,1.75949604164513E-06,-0.000230221115218,-0.000337786504284,-0.000182899467141,-3.71426120923686E-05,-0.000915069823389,-0.00030146520023,-0.000107367043637,-0.000296394202172,-0.000163034936984,-0.000573013798037,-0.001869224492108,-0.00022567972255,-0.000417545240147,0.000187189272843,-0.000769547980213,-0.001117307113114,-0.0008288316364,-0.001087319161016,-0.005890284278622,-0.002733745626853,-0.000376012326864,-0.00591707871105,-0.001598901309875,-0.003173671569434,-0.001737922674271,-0.000125018961803,-0.000779531233318,0,-1.41343857062921E-05,-0.000886638738695,-0.002284805407712,0,-0.000120834871723,-0.001446048245807,0,-0.002253386142602,-0.00028612292767,0.007650426696816,0.002420413040509,0.003744177451445,0.000383145149467,0.002052594058087,0.001408249345626,-0.000825814216345,0.028942003947033,0.305124321072865,0.010052524982,0.001106165198078,-0.006320965048258,-0.001019530678045,0.001197493585191,0.035536456241967,0.03300857230958,-0.01761016434341,-0.000445212372259,-0.00894361484892,-0.008319313182352,-0.008191599698958,-0.006787016879117,-0.014076135053776,0.001260113705117,-0.000918563707629,-0.001370472972594,-0.00294910492296,-0.015826844406292,-0.001694100299707,-0.004171709951922,-0.004868664996716,-0.001646503789688,-0.003054186279975,-0.002042794538219,-0.025627812935176
“key”: 2001,-7.43550556809887E-06,-2.1668766788355E-06,0,-1.36747769497334E-06,1.60873387003739E-05,-4.72133796617906E-07,2.62390014806047E-06,0.000983383059463,-0.000724159161257,0.000272535444603,-0.00242493883881,-0.001456221781959,0.000286082212408,7.47117432216621E-05,-0.000218271613522,-0.004587195765147,-0.000137253305608,-9.40127609834996E-05,-0.00033194388068,-0.000678029923174,2.87453857961705E-06,-6.49866282268769E-05,-0.000313123090262,-0.000179846039705,-3.32679320327389E-05,-0.000866545020168,-0.000289046402087,-6.45517831706393E-05,-0.000304728701079,-0.000143612671334,-0.000541206824234,-0.001772589981768,-0.000802352111041,-9.69535439645959E-05,0.000100862567986,-0.000760452694258,-0.0010831756772,-0.000901510594257,-0.001064307256049,-0.005928576337127,-0.002684602048656,-0.00036515696585,-0.006047114166396,-0.001566089430536,-0.002946275444826,-0.001652585076842,-0.000120586582567,-0.000329319757364,0,-2.81194571331662E-05,-0.000886217231881,-0.002312253871634,0,-0.000121793689472,-0.001360108691541,0,-0.002174788719261,-0.000271879011761,0.009314640959579,0.002075824766684,0.004077835447832,0.000375175344831,0.001811175458899,0.001222652434692,-0.000852858057277,0.030205325115476,0.30537465731508,0.012443133320616,0.000698304209557,-0.006237164675428,-0.000925750429192,0.001157261289263,0.034098317595453,0.030620368227625,-0.017478777853805,-0.000446236940353,-0.009989640553444,-0.008458246126059,-0.008114435797278,-0.007051545654064,-0.014607248844888,0.00143467854765,-0.000960845861603,-0.001445129558106,-0.003027025485593,-0.016013581383932,-0.001645179193493,-0.004215619845906,-0.004829453783298,-0.001652333497326,-0.002642840196205,-0.002022127889554,-0.02689091850023
“key”: 2002,-8.38624633542447E-06,-2.54805001072071E-06,0,-1.80107106118564E-06,0,-7.57474401939294E-07,2.47464371659916E-06,0.001677370766636,-0.000336177183802,0.000381035599522,-0.00175833947712,-0.001372448427658,0.000345982334361,0.00013918974236,-0.000181762100548,-0.003647119179016,-0.000104630418828,-7.56676091630974E-05,-0.000290320000634,-0.000586672744307,2.5932021026338E-05,8.07273511075817E-05,-0.000286686921881,-0.000166213186084,-2.84629229157185E-05,-0.000776689235576,-0.000270663738851,5.779571158555E-05,-0.000226793293805,-0.000121994159202,-0.00049351416567,-0.001574014253391,1.33142933490669E-05,0.00145271428608,0.000250436828417,-0.000690424385357,-0.001004570011096,-0.000887390608219,-0.0011217214982,-0.006123499961625,-0.002745208719569,-0.000361094141267,-0.005907158142374,-0.001481649028273,-0.003093990250011,-0.001586028593243,-0.000166080077235,0.000236901223768,0,-1.95119971170575E-05,-0.000807413553509,-0.002261395312504,0,-0.000113683695188,-0.001186902790943,0,-0.001945743046223,-0.000214047939623,0.007396951891906,0.002930585874613,0.004508260338027,0.000418074355513,0.002445453153365,0.001116041392699,-0.000803191431754,0.027362287266409,0.246306293825008,0.012417419616229,0.001620889056234,-0.005484455534772,-0.000872389113923,0.000635703841155,0.03722286326977,0.041287896832061,-0.016528380931122,-0.000382606569228,-0.009904098290448,-0.008265972922789,-0.006168819837107,-0.007235222595182,-0.015583206024151,0.001787245764472,-0.000914975093269,-0.001479651856384,-0.00295630979392,-0.01668572145799,-0.001613524499798,-0.004232989593698,-0.004409807488782,-0.001615340484021,-0.001519271780105,-0.002036619770282,-0.024861850584061
“key”: 2003,-9.62981386034762E-06,-3.22217912677876E-06,-1.00604264625187E-06,-1.18539307112052E-06,0,-2.52998359935205E-06,3.8296258284547E-06,0.001675603161124,-0.000253234161246,0.00060233640267,-0.001673422128484,-0.001420450718322,0.000112714657523,0.000202053725197,-0.00017630320549,-0.002855285252052,-9.10602800827188E-05,-7.61062435871519E-05,-0.000257531702676,-0.000495610524283,1.9194462609131E-05,0.000269653983314,-0.000269485106978,-0.000130955891442,-1.95375545598107E-05,-0.000754451093931,-0.000238840048283,0.000185755527693,-0.000154085560231,-0.000107707535732,-0.000474940591792,-0.001423359119643,-3.84011114913055E-06,0.002096476442316,0.000338171284836,-0.000744273451463,-0.001001937640595,-0.000911295277619,-0.001159852676328,-0.006117949141847,-0.002801425451226,-0.00034333978789,-0.005922489409679,-0.001465803069867,-0.003091355894825,-0.001574678874803,-0.000181991589329,5.8626592914976E-05,0,1.49756162374346E-05,-0.000823361376605,-0.002336300297154,1.41801393657206E-07,-0.000117276543412,-0.001147703388356,0,-0.001906564923881,-0.000230993253618,0.008752817574597,0.004061854862383,0.004730619476295,0.000383641869641,0.003167524268048,0.001172969519784,-0.000727023389469,0.028415012146272,0.229064992891058,0.013696973575298,0.001971395040766,-0.005603435065139,-0.000865837104063,0.000406398191515,0.038824684533081,0.032921957255698,-0.015653849857835,-0.00038038918753,-0.009870712523448,-0.008913342225979,-0.004933620555697,-0.007116396064053,-0.015966612363679,0.002922647750384,-0.000865047166059,-0.00174583313712,-0.002918745742859,-0.017221006000821,-0.001539379215496,-0.00426134470456,-0.004099675184683,-0.001631729869059,-0.00144276733161,-0.002082376398768,-0.022969911914536
“key”: 2004,-6.8012596787133E-06,-3.77263611721873E-06,-8.5174625784388E-07,-2.12385976604606E-06,5.21840280587019E-08,-3.59648025476719E-06,6.37045491733515E-06,0.001423122498929,-0.000859648417559,0.000297403950391,-0.002837120084163,-0.001411004932778,0.00035777495585,7.91194589925807E-07,-0.000177106675839,-0.002767455043662,-0.000109282882233,-8.38520434361391E-05,-0.000247319835092,-0.000446718448574,4.28502458825116E-06,0.000659918672278,-0.00027910198747,-0.000153681023151,-3.52749754578753E-05,-0.000726712296691,-0.000224142768336,-5.59019512567949E-07,-0.000105716172177,-9.26767341153508E-05,-0.00045233157918,-0.00140480168881,-0.000593106240476,0.00050528050109,0.000300023900521,-0.000864196348015,-0.000974975981047,-0.000934327440457,-0.001237410653058,-0.006049086064435,-0.00301960926878,-0.000324782006875,-0.006195103875861,-0.00150273032291,-0.003197892664059,-0.001602749498903,-0.000342875735327,-0.00060204809465,0,2.22054331140649E-05,-0.000829429688849,-0.002450072379448,1.21531468045712E-07,-0.00012816992151,-0.001240752313871,0,-0.001973202459228,-0.000203425914305,0.0072093396565,0.00440762491129,0.005129130139327,0.000298699271338,0.001727848414761,0.001051498068037,-0.000425529140074,0.029142166388439,0.278530069882492,0.014247633441762,0.002931900411321,-0.005770415015349,-0.000889974556859,0.00044940145975,0.036977218245709,0.03098102779803,-0.016065394599971,-0.00039603565388,-0.010267858140516,-0.009725731757516,-0.006112488967335,-0.007393669122778,-0.015812979247278,0.002479274704216,-0.000896767095502,-0.001810288189559,-0.003082383234086,-0.017632761542478,-0.001511572115097,-0.004302650369698,-0.004421864493553,-0.001591823889665,-0.001421447424508,-0.002556011223908,-0.024863397131796
“key”: 2005,-6.65308283846836E-06,-4.39149260626614E-06,0,-3.54435107886767E-06,2.98999673219929E-05,-3.817394461101E-06,5.81824632480523E-06,0.001219761248439,-0.001079874850801,0.000230038272002,-0.003180641237453,-0.001424323398009,0.000458604210217,4.88374324339737E-05,-0.000158366565815,-0.002314875557946,-9.87789580511913E-05,-8.0833576081165E-05,-0.000252392262257,-0.000515303228559,1.97295161147181E-06,0.000759080210091,-0.000269514283449,-0.000154595049705,-3.71928698103561E-05,-0.000718341327459,-0.000200654302511,0.00054386333752,-6.42071938759888E-05,-0.000151371673719,-0.00044553948706,-0.001312312486141,-0.000726883749325,0.000384705840641,0.000762778187167,-0.000836291295166,-0.000969347560769,-0.001011651454368,-0.001315909987647,-0.006050363266281,-0.003121812310762,-0.000313845402064,-0.006352155251556,-0.001516774213787,-0.003261214397218,-0.001563174935039,-0.000194997074175,-0.001094162962676,0,5.8812011478914E-05,-0.000855398671238,-0.002504656043637,3.37428006403675E-07,-0.000147527065982,-0.001240061084073,0,-0.001859639962796,-0.000237842745793,0.007460971144454,0.004347027520505,0.004545647671719,0.000333703722965,0.001749322580999,0.001272385525389,-0.000486579494511,0.027210116426789,0.29979629103174,0.014349020934494,0.002107222844384,-0.005676743611022,-0.000877396450183,0.000381583100843,0.03798839828567,0.030946172402293,-0.015868780354868,-0.00046430705862,-0.009964091274026,-0.010675739716984,-0.006049651673546,-0.007271434052939,-0.016112906672886,0.00188522544762,-0.000881619835383,-0.001929555123963,-0.003046680661301,-0.01800493855875,-0.00150011491918,-0.004330024800628,-0.004433347354317,-0.001643325035372,-0.001678261970162,-0.002760374512769,-0.027599463170635
“key”: 2006,-6.63950561264965E-06,-5.4198577689326E-06,0,-2.71175281190509E-06,1.4490212824385E-05,-9.18658108598007E-07,-1.39611841756779E-06,0.001036904441031,-0.001215928791647,0.000213721969353,-0.003801746443187,-0.001448675280269,0.000568677495774,-2.95583264872583E-05,-0.000126144537183,-0.002147577076903,-7.97506742372453E-05,-8.54584787269287E-05,-0.000214558864437,-0.00060647047503,-9.32776724408821E-07,0.000380717887057,-0.000251352904757,-0.000145014882371,-3.65636382360826E-05,-0.000686771947106,-0.000186298292438,-0.000163278473069,-5.70938936569838E-05,-0.000137417077156,-0.000427845205973,-0.00120103321163,-0.001181925169637,-6.31143506960645E-05,0.000549820999743,-0.00084184699019,-0.001000512758471,-0.00109294769997,-0.001350294699192,-0.006095280675444,-0.003224692581869,-0.000300136693111,-0.00666331600403,-0.001462970124697,-0.003220943768053,-0.001576446103576,-0.000354488201131,-0.001384816948656,0,0.000108822609978,-0.000854401264571,-0.00257543544327,0,-0.000160628727769,-0.001380707125515,0,-0.001892421144094,-0.000283484129474,0.00641964663883,0.003661365922385,0.004463921021359,0.000364140354501,0.001766873043785,0.000940830406301,-0.000453825067097,0.034817467097363,0.353294047071133,0.012482253127509,0.002110976952225,-0.005815699863325,-0.000848052511,0.000249688612577,0.033144250125226,0.0291024468749,-0.015608183881671,-0.000490479821298,-0.010437103338434,-0.012407296876731,-0.007126913866552,-0.007230222383521,-0.016110276088959,0.002374400736343,-0.00091956844928,-0.001943030041601,-0.003138400817232,-0.018254986630797,-0.001472696170891,-0.004245052061961,-0.00470128705544,-0.001647733326481,-0.00201424178506,-0.002694227312231,-0.031840920556008
“key”: 2007,-5.5242130445199E-06,-5.35095468588433E-06,0,-2.88931447334767E-06,1.61193326938137E-05,-1.85397368246753E-06,-1.53123537639685E-06,0.000816659342517,-0.001491904859077,0.000187966209565,-0.004394568219819,-0.001444338427487,0.001907162734072,-5.48285176865153E-05,-0.000128947604754,-0.001934955705167,-6.55688941746527E-05,-9.24822310656636E-05,-0.000208302634782,-0.000658138682079,-3.66331703172101E-06,0.000154439639099,-0.000207949473179,-0.000158536804194,-3.79938697125035E-05,-0.000684042856481,-0.000181343984794,-0.000209447265655,-5.02100258246975E-05,-0.000102906207378,-0.00041740623668,-0.001126967260136,-0.001595256951218,-0.000652660039992,0.000558098372285,-0.000900707802079,-0.001067513873969,-0.001189130136786,-0.00135405437407,-0.006049825040688,-0.003364177918793,-0.000278093706497,-0.006870155567833,-0.001447758539959,-0.003199137684912,-0.001610144443021,-0.000459864241955,-0.001321167867383,0,5.28799845100872E-05,-0.000892388026682,-0.002646530268727,0,-0.000153523448319,-0.001488291379696,0,-0.001872258397425,-0.000314384420497,0.005188499750568,0.003014532321228,0.003241877763768,0,0.001014478258955,0.001423329016392,-9.41128874863067E-05,0.037904442251638,0.408482976864503,0.01226632474171,0.002110397419483,-0.005710373750684,-0.000809573569363,0.000311296933569,0.029570845200934,0.031223462338893,-0.015656677594902,-0.000510230758991,-0.010974476463647,-0.013671689123171,-0.008089766924215,-0.007261248424718,-0.015744892962248,0.000832853924911,-0.00099143710468,-0.001954110019867,-0.003394831293368,-0.018729078247339,-0.001476768347898,-0.004354847661834,-0.004926732159826,-0.001659462599699,-0.002579570871298,-0.002992917121619,-0.034549567012099
“key”: 2008,-5.40753207709321E-06,-4.23214635518019E-06,-7.79494693185281E-07,-1.88039184021256E-06,3.68777956289455E-05,2.71708703156566E-06,-1.47741093533939E-06,0.000675466096791,-0.00129356969405,0.00029772694826,-0.003742928405297,-0.001416482556261,0.001135100263676,-4.06646100096199E-05,-8.925979914521E-05,-0.001768042750677,-6.62972767577894E-05,-8.15617621341988E-05,-0.000183736509445,-0.000605605680291,-5.23751202978805E-06,0.000139003035848,-0.000191223039341,-0.000179658597362,-2.25685313658453E-05,-0.000632265630108,-0.000174017998614,-0.000217995505052,-5.49812497114726E-05,-0.00012486543486,-0.000397568506483,-0.000954168232597,-0.001478050855109,-0.00139762678111,0.000760492016018,-0.000897420929542,-0.001035416346802,-0.00126281711538,-0.001315125850928,-0.006207469409704,-0.003435049449139,-0.000282336862812,-0.006832442970205,-0.001407205004484,-0.003215424451781,-0.001617495142498,-0.000354179498465,-0.001761836409356,0,0.000116800521002,-0.000830753957188,-0.002656704254838,2.46728689426E-07,-0.000146224585034,-0.001293713056458,0,-0.00179570268518,-0.000338112447616,0.006494936658497,0.002775173135729,0.004053720105086,0,0.000943738413875,0.001168333071625,0.000275075378674,0.032636447208314,0.385679568604624,0.01213126055893,0.003126966802165,-0.005851919780399,-0.00076562191707,0.000368668694211,0.034362790698533,0.02899446175102,-0.015167423769803,-0.000517167029546,-0.010857203990629,-0.013521146351718,-0.00665341362071,-0.007205213533832,-0.01594606250874,0.000825559452738,-0.000995572720544,-0.002024261011381,-0.003288620056313,-0.019360570669444,-0.001428251555179,-0.004394408035106,-0.004526552894585,-0.001550789775717,-0.002222862206605,-0.002638701469374,-0.034080610488348
